object,,,,,,
位置 X軸, Y軸, Z軸, 回転 X軸, Y軸, Z軸, タイプ
5268.11,85,-3214.19,0,0,0,0
4839.34,85,-4104.63,0,0,0,0
5421.9,85,-2588.5,0,0,0,0
5449.55,85,-3235.77,0,0,0,0
6904.66,85,-3065.22,0,0,0,0
3773.11,85,-3508.39,0,0,0,0
5561.72,85,-3645.95,0,0,0,0
4952.24,85,-3961.26,0,0,0,0
5075.21,85,-3375.1,0,0,0,0
4559.51,85,-2291.06,0,0,0,0
4740.98,85,-2340.45,0,0,0,0
5111.45,85,-2733.78,0,0,0,0
4315.88,85,-3260.03,0,0,0,0
1290.55,85,-2998.99,0,0,0,0
2661.9,85,-2739.98,0,0,0,0
2180.01,85,-1943.8,0,0,0,0
1721.3,85,-4366.11,0,0,0,0
2310.6,85,-2414.22,0,0,0,0
2289.23,85,-2954.64,0,0,0,0
3056.96,85,-3220.35,0,0,0,0
2189.49,85,-4222.89,0,0,0,0
2116.53,85,-4041.36,0,0,0,0
2994.64,85,-3129.91,0,0,0,0
1348.13,85,-3002.45,0,0,0,0
2173.36,85,-3948.46,0,0,0,0
1614.19,85,-3183.08,0,0,0,0
1897.47,85,-2502.51,0,0,0,0
1990.07,85,-4194.58,0,0,0,0
1823.26,85,-4057.32,0,0,0,0
2241.37,85,-4153.95,0,0,0,0
2304.03,85,-3015.93,0,0,0,0
2644.09,85,-3038.05,0,0,0,0
3668.72,85,-3683.46,0,0,0,0
2016.74,85,-3405.3,0,0,0,0
2919.21,85,-2405.94,0,0,0,0
2421.02,85,-3636.48,0,0,0,0
2552.4,85,-3759.01,0,0,0,0
2391.24,85,-3958.48,0,0,0,0
3511.58,85,-3634.02,0,0,0,0
2834.17,85,-3372.09,0,0,0,0
2762.12,85,-4100.55,0,0,0,0
2103.54,85,-3632.62,0,0,0,0
2248.31,85,-4206.21,0,0,0,0
3103.36,85,-2734.39,0,0,0,0
2024.41,85,-4401.32,0,0,0,0
1451.14,85,-3905.15,0,0,0,0
2808.23,85,-2931.05,0,0,0,0
1889.83,85,-3028.61,0,0,0,0
2922.82,85,-3109.73,0,0,0,0
2973.43,85,-3234.92,0,0,0,0
1521.86,85,-3294.04,0,0,0,0
1813.24,85,-4053.91,0,0,0,0
2170.91,85,-4736.92,0,0,0,0
2249.33,85,-3098.89,0,0,0,0
2433.74,85,-3148.22,0,0,0,0
2000.56,85,-2094.36,0,0,0,0
1476.84,85,-3801.67,0,0,0,0
3175.88,85,-3206.93,0,0,0,0
-882.32,85,-3193.55,0,0,0,0
113.44,85,-3564.29,0,0,0,0
-1627.63,85,-4238.91,0,0,0,0
-138.38,85,-3082.57,0,0,0,0
-1527.2,85,-2386.73,0,0,0,0
-1086.06,85,-3552.53,0,0,0,0
-987.17,85,-3756.36,0,0,0,0
-516.22,85,-4124.83,0,0,0,0
-15.79,85,-3520.92,0,0,0,0
-1199.54,85,-4101.12,0,0,0,0
-958.12,85,-3164.91,0,0,0,0
-1729.59,85,-3180.05,0,0,0,0
-160.41,85,-5008.68,0,0,0,0
-518.69,85,-3977.68,0,0,0,0
-759.94,85,-3637.65,0,0,0,0
-883.07,85,-3141.93,0,0,0,0
21.8,85,-3939.99,0,0,0,0
-241.92,85,-3156.96,0,0,0,0
-196.51,85,-4656.69,0,0,0,0
-1017.97,85,-2311.35,0,0,0,0
-176.3,85,-2803.41,0,0,0,0
-470.1,85,-3618.99,0,0,0,0
-759.61,85,-2958.13,0,0,0,0
-1177.43,85,-2489.1,0,0,0,0
-568.37,85,-2707.86,0,0,0,0
-1698.41,85,-3130.04,0,0,0,0
-302.28,85,-3569.34,0,0,0,0
-318.05,85,-3823.86,0,0,0,0
-1175.32,85,-3546.33,0,0,0,0
-250.16,85,-2739.27,0,0,0,0
-470.44,85,-4079.31,0,0,0,0
19.67,85,-4660.61,0,0,0,0
-608.14,85,-2983.87,0,0,0,0
-47.85,85,-3187.95,0,0,0,0
-417.29,85,-3953.03,0,0,0,0
256.01,85,-4323.08,0,0,0,0
-329.6,85,-3631.11,0,0,0,0
-1072.3,85,-2685.47,0,0,0,0
-850.58,85,-3305.1,0,0,0,0
-584.28,85,-3002.96,0,0,0,0
-1729.13,85,-3237.39,0,0,0,0
-1218.5,85,-3120.62,0,0,0,0
-3407.74,85,-4430.2,0,0,0,0
-2853.8,85,-5008.73,0,0,0,0
-1581.47,85,-3080.96,0,0,0,0
-1065.7,85,-2956.55,0,0,0,0
-1723.76,85,-2443.42,0,0,0,0
-2576.33,85,-4482.78,0,0,0,0
-1706.94,85,-3077.5,0,0,0,0
-1117.69,85,-3099.16,0,0,0,0
-2674.53,85,-4705.75,0,0,0,0
-3072.86,85,-4909.29,0,0,0,0
-1593.27,85,-2749.44,0,0,0,0
-2831.22,85,-4279.18,0,0,0,0
-2099.67,85,-4327.34,0,0,0,0
-3018.58,85,-5927.78,0,0,0,0
-4215.54,85,-5242.87,0,0,0,0
-3011.45,85,-5495.63,0,0,0,0
-3251.49,85,-5520.05,0,0,0,0
-2643.17,85,-6899.78,0,0,0,0
-3778.99,85,-5343.17,0,0,0,0
-2917.15,85,-5407.87,0,0,0,0
-2560.53,85,-5641.93,0,0,0,0
-2448.47,85,-5383.72,0,0,0,0
-1554.4,85,-5911.5,0,0,0,0
-2231.62,85,-5007.79,0,0,0,0
-2611.42,85,-5461.48,0,0,0,0
-997.2,85,-5344.72,0,0,0,0
-2123.56,85,-4170.32,0,0,0,0
-1380.94,85,-5336.94,0,0,0,0
-2754.23,85,-5835.85,0,0,0,0
-2277.77,85,-4168.68,0,0,0,0
-1862.72,85,-5418.77,0,0,0,0
-2970.05,85,-5923.68,0,0,0,0
-1521.86,85,-5953.87,0,0,0,0
-2356.2,85,-5422.24,0,0,0,0
-2734.8,85,-5462.39,0,0,0,0
-3609.51,85,-5532.94,0,0,0,0
-2566.3,85,-5486.23,0,0,0,0
-2364.12,85,-5842.42,0,0,0,0
-2204.11,85,-4299.67,0,0,0,0
-1224.41,85,-5589.21,0,0,0,0
-2377.12,85,-4443.23,0,0,0,0
-1393.44,85,-6339.85,0,0,0,0
-2299.67,85,-5858.87,0,0,0,0
-2486.35,85,-5275.89,0,0,0,0
-2574.51,85,-5256.53,0,0,0,0
-2232.47,85,-4742.23,0,0,0,0
-1429.57,85,-6674.96,0,0,0,0
-2584.51,85,-6094.03,0,0,0,0
-2776.67,85,-5529.57,0,0,0,0
-1180.39,85,-4979.61,0,0,0,0
-2508.84,85,-4252.81,0,0,0,0
-2477.47,85,-5158.97,0,0,0,0
-2212.27,85,-6450.18,0,0,0,0
-2267.14,85,-6562.55,0,0,0,0
-2838.39,85,-5506.97,0,0,0,0
-2405.88,85,-6653.23,0,0,0,0
-2638.59,85,-5665.77,0,0,0,0
-2356.03,85,-5058.17,0,0,0,0
-4021.22,85,-5991.68,0,0,0,0
-2145.44,85,-6226.17,0,0,0,0
-2424.72,85,-6394.55,0,0,0,0
375.28,85,-5144.51,0,0,0,0
-890.49,85,-6735.57,0,0,0,0
237.08,85,-7263.15,0,0,0,0
243.44,85,-7081.91,0,0,0,0
106.57,85,-5349.75,0,0,0,0
1119.88,85,-6353.2,0,0,0,0
-274.83,85,-5976.38,0,0,0,0
2221.17,85,-6672.85,0,0,0,0
74.71,85,-7874.5,0,0,0,0
1374.24,85,-6762.27,0,0,0,0
750.26,85,-6790.62,0,0,0,0
-5.32,85,-5394.01,0,0,0,0
296.75,85,-7314.33,0,0,0,0
577.58,85,-7233.82,0,0,0,0
-496.11,85,-6426.11,0,0,0,0
1177.85,85,-6244.32,0,0,0,0
245.4,85,-6858.41,0,0,0,0
-163.5,85,-5420.05,0,0,0,0
673.21,85,-6778.36,0,0,0,0
-367.69,85,-5748.86,0,0,0,0
1696.33,85,-6637.89,0,0,0,0
538.91,85,-7420.53,0,0,0,0
347.32,85,-8727.19,0,0,0,0
707.06,85,-6928.07,0,0,0,0
2126.86,85,-6898.01,0,0,0,0
-1164.81,85,-6479.73,0,0,0,0
736.8,85,-6736.57,0,0,0,0
104.2,85,-8444.44,0,0,0,0
-725.54,85,-5882.97,0,0,0,0
-877.69,85,-6185.09,0,0,0,0
2744.42,85,-7623.98,0,0,0,0
2030.38,85,-6293.04,0,0,0,0
3591.57,85,-6930.4,0,0,0,0
3105.07,85,-5244.26,0,0,0,0
2663.21,85,-6140.07,0,0,0,0
2228.89,85,-6073.38,0,0,0,0
1885.82,85,-5068.82,0,0,0,0
2523.82,85,-6359.21,0,0,0,0
2256.02,85,-5539.09,0,0,0,0
3233.34,85,-5828.7,0,0,0,0
2320.12,85,-7229.4,0,0,0,0
2392.57,85,-6600.55,0,0,0,0
2652.02,85,-7332.52,0,0,0,0
3200.86,85,-6264.51,0,0,0,0
3471.24,85,-6049.89,0,0,0,0
2249.75,85,-6832.03,0,0,0,0
3182.86,85,-5529.4,0,0,0,0
2553.69,85,-4932.62,0,0,0,0
3186.16,85,-7398.72,0,0,0,0
2290.71,85,-6184.04,0,0,0,0
2571.82,85,-6052.99,0,0,0,0
3058.13,85,-7089.36,0,0,0,0
2653.3,85,-7182.3,0,0,0,0
2389.33,85,-6722.8,0,0,0,0
2474.73,85,-6433.96,0,0,0,0
2068.98,85,-6002.6,0,0,0,0
3505.37,85,-5778.62,0,0,0,0
2837.96,85,-4820.38,0,0,0,0
1967.82,85,-7842.81,0,0,0,0
2604.3,85,-4947.74,0,0,0,0
2496.47,85,-4369.71,0,0,0,0
3646.75,85,-5330.82,0,0,0,0
2557.54,85,-5843.81,0,0,0,0
1661.98,85,-5604.35,0,0,0,0
2242.29,85,-6441.02,0,0,0,0
2545.67,85,-5535.12,0,0,0,0
2623.93,85,-6605.3,0,0,0,0
4109.2,85,-6598.64,0,0,0,0
1733.84,85,-4864.94,0,0,0,0
2963.69,85,-5668.94,0,0,0,0
2810.8,85,-5272.12,0,0,0,0
2576.63,85,-6465.81,0,0,0,0
2601.01,85,-4158.91,0,0,0,0
1797.44,85,-5762.84,0,0,0,0
3857.03,85,-6120.45,0,0,0,0
4058.86,85,-6685.22,0,0,0,0
4439.95,85,-5361.49,0,0,0,0
4133.62,85,-6154.68,0,0,0,0
3917.23,85,-6470.54,0,0,0,0
4020.33,85,-7795.63,0,0,0,0
3777.29,85,-8584.65,0,0,0,0
3991.45,85,-6748.52,0,0,0,0
3752.41,85,-8047.13,0,0,0,0
4000.53,85,-7625.64,0,0,0,0
3749.94,85,-9144.64,0,0,0,0
4006.16,85,-7789.73,0,0,0,0
4059.42,85,-7345.7,0,0,0,0
3120.35,85,-7649.24,0,0,0,0
3616.6,85,-7096.4,0,0,0,0
3613.49,85,-7107.59,0,0,0,0
3627.21,85,-9166.27,0,0,0,0
3026.63,85,-7996.41,0,0,0,0
3902.98,85,-8056.32,0,0,0,0
2315.66,85,-7642.77,0,0,0,0
3092.17,85,-8070.22,0,0,0,0
3985.48,85,-8109.81,0,0,0,0
3492.19,85,-8557.02,0,0,0,0
2556.75,85,-7717.05,0,0,0,0
3959.26,85,-7060.1,0,0,0,0
3861.12,85,-7297.24,0,0,0,0
2851.62,85,-8339.75,0,0,0,0
4302.85,85,-8617.42,0,0,0,0
3971.22,85,-8963.42,0,0,0,0
3470.32,85,-6482.04,0,0,0,0
3558.93,85,-6673.75,0,0,0,0
2829.73,85,-8605.79,0,0,0,0
3808.38,85,-8592.7,0,0,0,0
1060.98,85,-6922.66,0,0,0,0
220.74,85,-7076.05,0,0,0,0
1098.37,85,-7321.46,0,0,0,0
1251.47,85,-7001.46,0,0,0,0
1182.33,85,-8216.53,0,0,0,0
517.88,85,-7145.71,0,0,0,0
720.97,85,-6636.86,0,0,0,0
383.77,85,-6998.47,0,0,0,0
816.04,85,-7394.26,0,0,0,0
993.69,85,-7955.22,0,0,0,0
1134.02,85,-6088.45,0,0,0,0
-69.88,85,-7260.99,0,0,0,0
-633.71,85,-8036.26,0,0,0,0
150.19,85,-8709.76,0,0,0,0
2024.99,85,-5801.84,0,0,0,0
2782.29,85,-7191.9,0,0,0,0
1018.23,85,-7065.87,0,0,0,0
960.45,85,-7659.93,0,0,0,0
1889.05,85,-7496.52,0,0,0,0
1166,85,-8786.69,0,0,0,0
916.24,85,-6736.53,0,0,0,0
661.74,85,-6852.29,0,0,0,0
414.05,85,-7247.85,0,0,0,0
1221.19,85,-7822.26,0,0,0,0
2030.31,85,-6800.21,0,0,0,0
944.57,85,-7648.11,0,0,0,0
1013,85,-9261.74,0,0,0,0
1240.94,85,-8484.62,0,0,0,0
503.01,85,-7197.93,0,0,0,0
-328.45,85,-6295.19,0,0,0,0
2482.74,85,-6226.09,0,0,0,0
937.18,85,-6866.92,0,0,0,0
789.07,85,-8394.37,0,0,0,0
2110.7,85,-8056.86,0,0,0,0
959.62,85,-9098.88,0,0,0,0
1375.43,85,-6919.55,0,0,0,0
697.93,85,-9050.48,0,0,0,0
539.46,85,-8789.78,0,0,0,0
121.79,85,-7143.5,0,0,0,0
2699.91,85,-7421.24,0,0,0,0
1518.06,85,-7140.32,0,0,0,0
791.64,85,-6877.41,0,0,0,0
534.47,85,-7315.53,0,0,0,0
-107.36,85,-7473.42,0,0,0,0
-2849.87,85,-7300.32,0,0,0,0
-2951.69,85,-7214.83,0,0,0,0
-2073.46,85,-6896.71,0,0,0,0
-2771.99,85,-8778.63,0,0,0,0
-3072.03,85,-6932.69,0,0,0,0
-1808.63,85,-6944.38,0,0,0,0
-3622.17,85,-5782.62,0,0,0,0
-3029.3,85,-6618.92,0,0,0,0
-3277.58,85,-5752.82,0,0,0,0
-2812.14,85,-6032.84,0,0,0,0
-3007.49,85,-8457.12,0,0,0,0
-3273.56,85,-6222.22,0,0,0,0
-2705.05,85,-7008.29,0,0,0,0
-2894.66,85,-5841.68,0,0,0,0
-2114.44,85,-6989.35,0,0,0,0
-2585.37,85,-6896.99,0,0,0,0
-2910.83,85,-6910.11,0,0,0,0
-3230.96,85,-6382.09,0,0,0,0
-2746.45,85,-7069.47,0,0,0,0
-3039.63,85,-4963.87,0,0,0,0
-2805.23,85,-7255.81,0,0,0,0
-3066.51,85,-6064.33,0,0,0,0
-2174.99,85,-7125.46,0,0,0,0
-2867.33,85,-7088.82,0,0,0,0
-3277.08,85,-5550.33,0,0,0,0
-3050.74,85,-6412.44,0,0,0,0
-1338.26,85,-6769.36,0,0,0,0
-3102.47,85,-6051.72,0,0,0,0
-1994.31,85,-5149.14,0,0,0,0
-513.45,85,-3627.22,0,0,0,0
-28.36,85,-4919.5,0,0,0,0
-1412.75,85,-4902.48,0,0,0,0
-1893.86,85,-5291.66,0,0,0,0
60.62,85,-5040.56,0,0,0,0
-1237.78,85,-5303.38,0,0,0,0
-1310.85,85,-4427.99,0,0,0,0
-226.48,85,-5388.72,0,0,0,0
-584.2,85,-5867.19,0,0,0,0
-3.46,85,-4083.31,0,0,0,0
-974.09,85,-3952.48,0,0,0,0
-1425.83,85,-4861.84,0,0,0,0
-404.21,85,-4574.19,0,0,0,0
-1895.71,85,-5714.37,0,0,0,0
-1401.23,85,-4898.82,0,0,0,0
-1126.5,85,-6365.58,0,0,0,0
-1623.73,85,-4712.04,0,0,0,0
-1092.47,85,-4698.73,0,0,0,0
-1812.9,85,-4736.82,0,0,0,0
-1144.24,85,-5879.98,0,0,0,0
-1421.79,85,-4833.75,0,0,0,0
-2002.18,85,-5445.64,0,0,0,0
-462.97,85,-4449.73,0,0,0,0
-1241.94,85,-4424.09,0,0,0,0
-597.47,85,-5862.35,0,0,0,0
-1879.98,85,-4767.4,0,0,0,0
-798.16,85,-4662.09,0,0,0,0
-593.02,85,-5064.78,0,0,0,0
-650.56,85,-5116.65,0,0,0,0
-1418.86,85,-5565.24,0,0,0,0
-1640.37,85,-4070.14,0,0,0,0
-817.04,85,-3461.24,0,0,0,0
-2411.18,85,-5050.69,0,0,0,0
-1008.37,85,-5303.64,0,0,0,0
-991.18,85,-4517.33,0,0,0,0
-1272.59,85,-4069.42,0,0,0,0
-1256.83,85,-4820.67,0,0,0,0
-1562.02,85,-5743.38,0,0,0,0
536.25,85,-5075.48,0,0,0,0
-2435.12,85,-5919.85,0,0,0,0
-1043.99,85,-4179.45,0,0,0,0
88.23,85,-5151.43,0,0,0,0
-1130.77,85,-5597.42,0,0,0,0
342.19,85,-4280.16,0,0,0,0
-2397.2,85,-4740.44,0,0,0,0
-1534.79,85,-5139.33,0,0,0,0
-1124.48,85,-4645.52,0,0,0,0
-1684.14,85,-4603.41,0,0,0,0
-1333.85,85,-6011.49,0,0,0,0
1769.99,85,-3662.18,0,0,0,0
2088.19,85,-4682.5,0,0,0,0
1779.25,85,-3589.77,0,0,0,0
363.66,85,-4218.63,0,0,0,0
2504.21,85,-5253.12,0,0,0,0
2745.8,85,-4402.9,0,0,0,0
42.48,85,-4884.48,0,0,0,0
2143.55,85,-3697.33,0,0,0,0
1842.88,85,-4147.77,0,0,0,0
1541.33,85,-2767.11,0,0,0,0
1486.57,85,-3207.79,0,0,0,0
1740.35,85,-3305.6,0,0,0,0
2374.16,85,-4810.12,0,0,0,0
2099.78,85,-4899.58,0,0,0,0
3127.17,85,-4642.64,0,0,0,0
1325.55,85,-6161.8,0,0,0,0
1926.07,85,-4902.93,0,0,0,0
1893.45,85,-4659.75,0,0,0,0
2003.45,85,-3193.08,0,0,0,0
1865.27,85,-4855.46,0,0,0,0
476,85,-4888.21,0,0,0,0
1855.57,85,-4470.23,0,0,0,0
1778.46,85,-5285.17,0,0,0,0
2593.42,85,-3715.21,0,0,0,0
1816.05,85,-4139.43,0,0,0,0
1694.21,85,-3377.42,0,0,0,0
1259.03,85,-3285.65,0,0,0,0
3488,85,-4726.19,0,0,0,0
1775.43,85,-4339.57,0,0,0,0
2366.47,85,-4420.43,0,0,0,0
2171.64,85,-4561.45,0,0,0,0
2767.83,85,-4460.96,0,0,0,0
3701.16,85,-4537.18,0,0,0,0
2828.02,85,-4645.34,0,0,0,0
1765.65,85,-5115.75,0,0,0,0
2924.39,85,-5163.83,0,0,0,0
1664.11,85,-4289.23,0,0,0,0
2189.87,85,-5329.98,0,0,0,0
1515.13,85,-3214.48,0,0,0,0
1706.87,85,-3787.72,0,0,0,0
3972.56,85,-4719.98,0,0,0,0
3647.96,85,-4780.22,0,0,0,0
3678.73,85,-5394.62,0,0,0,0
4809.12,85,-4066.81,0,0,0,0
4575.44,85,-4304.25,0,0,0,0
4540.1,85,-4897.58,0,0,0,0
4363.16,85,-4792.74,0,0,0,0
4789.7,85,-4225.83,0,0,0,0
5034.24,85,-4233.28,0,0,0,0
5109.77,85,-4042.74,0,0,0,0
4691.04,85,-4445.41,0,0,0,0
4002.41,85,-4216.44,0,0,0,0
3661.39,85,-5303.16,0,0,0,0
4245.82,85,-3461.28,0,0,0,0
4062.85,85,-4846.78,0,0,0,0
3423.77,85,-4991.73,0,0,0,0
3668.17,85,-4361.17,0,0,0,0
3666.7,85,-4937.54,0,0,0,0
4238.71,85,-5652.97,0,0,0,0
4976.57,85,-3831.25,0,0,0,0
5027.93,85,-4327.5,0,0,0,0
3222.1,85,-4602.38,0,0,0,0
4244.03,85,-3780.28,0,0,0,0
3294.94,85,-4670.16,0,0,0,0
4623.27,85,-3574.06,0,0,0,0
2851.46,85,-4775.52,0,0,0,0
4565.33,85,-4403.58,0,0,0,0
4637.24,85,-4738.27,0,0,0,0
4292.99,85,-3014.09,0,0,0,0
3891.59,85,-6273.84,0,0,0,0
3662.97,85,-5374.08,0,0,0,0
4628.41,85,-4261.26,0,0,0,0
4109.73,85,-5205.1,0,0,0,0
4541.94,85,-4881.77,0,0,0,0
4216.22,85,-5599.17,0,0,0,0
8686.95,85,-3583.16,0,0,0,0
7521.95,85,-2827.26,0,0,0,0
8692.74,85,-2976.3,0,0,0,0
8497.78,85,-3408.5,0,0,0,0
8459.95,85,-2269.99,0,0,0,0
10280.53,85,-1588.42,0,0,0,0
10272.22,85,-956.36,0,0,0,0
9302.48,85,-367.18,0,0,0,0
9575.7,85,-134.69,0,0,0,0
10447.94,85,-1802.26,0,0,0,0
11041.27,85,-2281.76,0,0,0,0
7973.41,85,-1740.55,0,0,0,0
9442.59,85,-430.99,0,0,0,0
8131.51,85,-2605.81,0,0,0,0
8393.9,85,-2006.44,0,0,0,0
9419.56,85,-272.22,0,0,0,0
10235.07,85,-1633.69,0,0,0,0
9561.02,85,-37.9,0,0,0,0
10165.41,85,-1200.52,0,0,0,0
8126.44,85,-1880.87,0,0,0,0
9982.14,85,-3269.59,0,0,0,0
10854.74,85,-1741.89,0,0,0,0
8709.82,85,-2154.81,0,0,0,0
5718.01,85,-2203.09,0,0,0,0
5447.33,85,-1523.43,0,0,0,0
6520.46,85,-1016.98,0,0,0,0
5820.61,85,-2776.37,0,0,0,0
6179.35,85,-2604.84,0,0,0,0
7048.74,85,-2092.03,0,0,0,0
4557.71,85,-1659.14,0,0,0,0
6049.12,85,-744.67,0,0,0,0
6336.98,85,-1689.62,0,0,0,0
5733.25,85,-2784.48,0,0,0,0
5093.3,85,-1111.01,0,0,0,0
5737.15,85,-1723.48,0,0,0,0
6884.1,85,-1697.88,0,0,0,0
6078.65,85,-1363.28,0,0,0,0
5855.2,85,-2287.37,0,0,0,0
5893.6,85,-2565.07,0,0,0,0
5842.46,85,-1850.27,0,0,0,0
7640.42,85,-1619.1,0,0,0,0
5462.03,85,-1767.09,0,0,0,0
5947.54,85,-1510.56,0,0,0,0
5983.56,85,-818.34,0,0,0,0
5314.67,85,-1628.41,0,0,0,0
7047.52,85,-2154.12,0,0,0,0
6104.77,85,-1595.07,0,0,0,0
6387.45,85,-1221.43,0,0,0,0
6379.15,85,-1355.08,0,0,0,0
6951.19,85,-1730.91,0,0,0,0
5913.07,85,-2191.07,0,0,0,0
5591.86,85,-1590.42,0,0,0,0
4968.38,85,-899.08,0,0,0,0
6120.17,85,-2247.09,0,0,0,0
6891.44,85,-1478.15,0,0,0,0
5120.32,85,-1432.79,0,0,0,0
6146.74,85,-1345.44,0,0,0,0
7097.21,85,-1406,0,0,0,0
6050.34,85,-1315.44,0,0,0,0
4996.12,85,-1663.44,0,0,0,0
6749.74,85,-1155.85,0,0,0,0
5565.03,85,-2446.8,0,0,0,0
6038.6,85,-1144.65,0,0,0,0
6192.81,85,-1428.89,0,0,0,0
6749.61,85,-1532.66,0,0,0,0
5526.94,85,-1616.02,0,0,0,0
5552.21,85,-735.64,0,0,0,0
4775.92,85,-1328.89,0,0,0,0
5811.08,85,-1860.57,0,0,0,0
3563.58,85,-2359.01,0,0,0,0
3814.23,85,-1558.33,0,0,0,0
2786.99,85,-2620.28,0,0,0,0
2607.24,85,-1414.78,0,0,0,0
3255.56,85,-2399.75,0,0,0,0
2672.52,85,-2249.94,0,0,0,0
3603.23,85,-1555.58,0,0,0,0
3170.28,85,-2467.73,0,0,0,0
3934,85,-1551.35,0,0,0,0
2955.42,85,-1918.53,0,0,0,0
2257.62,85,-2032.46,0,0,0,0
3657.62,85,-2205.35,0,0,0,0
4195.2,85,-1860.97,0,0,0,0
3220.3,85,-1660.3,0,0,0,0
3106,85,-1602.83,0,0,0,0
2968.28,85,-1751.91,0,0,0,0
2779.59,85,-2502.94,0,0,0,0
2084.26,85,-1825.99,0,0,0,0
2147.25,85,-1463.48,0,0,0,0
4120.2,85,-1530.23,0,0,0,0
2865.01,85,-2167.85,0,0,0,0
2491.61,85,-2074.43,0,0,0,0
2512.57,85,-3319.57,0,0,0,0
2639.04,85,-1592.13,0,0,0,0
2884.43,85,-1497.01,0,0,0,0
2901.69,85,-2650.11,0,0,0,0
2126.43,85,-1967.12,0,0,0,0
2568.35,85,-2553.03,0,0,0,0
4016.8,85,-1176.84,0,0,0,0
4740.9,85,-1571.5,0,0,0,0
3324.9,85,-2660.54,0,0,0,0
1806.77,85,-2367.54,0,0,0,0
2586.88,85,-1757.77,0,0,0,0
-1601.38,85,-888.28,0,0,0,0
-2319.49,85,784.85,0,0,0,0
-2665.88,85,592.77,0,0,0,0
-2376.25,85,696.51,0,0,0,0
-1964.88,85,-282.34,0,0,0,0
-1792.19,85,-843.01,0,0,0,0
-2443.65,85,1117.29,0,0,0,0
-2037.57,85,-336.66,0,0,0,0
-2009.5,85,1231.26,0,0,0,0
-2039.47,85,-326.67,0,0,0,0
-1718.69,85,-1034.48,0,0,0,0
-2293.67,85,578.38,0,0,0,0
-1566.87,85,-1301.65,0,0,0,0
-1671.27,85,477.59,0,0,0,0
-1785.99,85,-826.62,0,0,0,0
-1544.29,85,-1767.77,0,0,0,0
-2193.57,85,-193.37,0,0,0,0
-6347.56,85,-2045.26,0,0,0,0
-6453.61,85,-2080.43,0,0,0,0
-6310.39,85,-2639.41,0,0,0,0
-5843.05,85,-3531.46,0,0,0,0
-6732.15,85,-2052.19,0,0,0,0
-6534.04,85,-3454.24,0,0,0,0
-6356.37,85,-2829.14,0,0,0,0
-6569.68,85,-3920.01,0,0,0,0
-7194.92,85,-2428.21,0,0,0,0
-7053.85,85,-3176.67,0,0,0,0
-7353.55,85,-2800.21,0,0,0,0
-6101.7,85,-4199.78,0,0,0,0
-6729.57,85,-2087.82,0,0,0,0
-6735.75,85,-2362.37,0,0,0,0
-6500.36,85,-3065,0,0,0,0
-5475.57,85,-3615.39,0,0,0,0
-6024.5,85,-1391.51,0,0,0,0
-7090.46,85,-2708.95,0,0,0,0
-6962.37,85,-3406.64,0,0,0,0
-6671.23,85,-2782.78,0,0,0,0
-6402.21,85,-3798.27,0,0,0,0
-6345.25,85,-2760.47,0,0,0,0
-6819.91,85,-2308.24,0,0,0,0
-7463.81,85,-2655.65,0,0,0,0
-6605.81,85,-2640.08,0,0,0,0
-7333.83,85,-2840.52,0,0,0,0
-7107.2,85,-2844.36,0,0,0,0
-6111.4,85,-2072.24,0,0,0,0
-6269.8,85,-3585.45,0,0,0,0
-6890.71,85,-3839.39,0,0,0,0
-7504.07,85,-2835.42,0,0,0,0
-6076.31,85,-3156.91,0,0,0,0
-6727.54,85,-2634.61,0,0,0,0
-6554.19,85,-2640.48,0,0,0,0
-5529.97,85,-3705.74,0,0,0,0
-6257.54,85,-2243.26,0,0,0,0
-6978.73,85,-2894.9,0,0,0,0
-7045.38,85,-2857.96,0,0,0,0
-6490.97,85,-1336.18,0,0,0,0
-6631.32,85,-2093.32,0,0,0,0
-7287.98,85,-3226.03,0,0,0,0
-8306.33,85,-5494.47,0,0,0,0
-8921.18,85,-5755.55,0,0,0,0
-6562.5,85,-4992.58,0,0,0,0
-8616.86,85,-5422.72,0,0,0,0
-9154.31,85,-5452.68,0,0,0,0
-8005.99,85,-5715.26,0,0,0,0
-8116.85,85,-7010.13,0,0,0,0
-8430.29,85,-5688.08,0,0,0,0
-7181.19,85,-5899.38,0,0,0,0
-8188.57,85,-6669.5,0,0,0,0
-7989.92,85,-5170.96,0,0,0,0
-6705.28,85,-4645.79,0,0,0,0
-8267.78,85,-5812.43,0,0,0,0
-7784.79,85,-6283.24,0,0,0,0
-9140.92,85,-5370.09,0,0,0,0
-7559.89,85,-6094.6,0,0,0,0
-9096.15,85,-5963.32,0,0,0,0
-8018.27,85,-7351.18,0,0,0,0
-7423.81,85,-6811.46,0,0,0,0
-8963.47,85,-5487.5,0,0,0,0
-7699.77,85,-7089.23,0,0,0,0
-8341.71,85,-4986.77,0,0,0,0
-7533.1,85,-6960.22,0,0,0,0
-7905.76,85,-6563.39,0,0,0,0
-9334.02,85,-5526.38,0,0,0,0
-8849.2,85,-5444.42,0,0,0,0
-7905.48,85,-7365.76,0,0,0,0
-7936.8,85,-6636.7,0,0,0,0
-9101.29,85,-4794.84,0,0,0,0
-8271.15,85,-4892.52,0,0,0,0
-8924.99,85,-5582.31,0,0,0,0
-7159.08,85,-6178.16,0,0,0,0
-8087.87,85,-6152.7,0,0,0,0
