object
位置 X軸, Y軸, Z軸, タイプ
-2838.39, 180.46, -5506.97, 0
-2405.88, 165.00, -6653.23, 0
-2638.59, 175.00, -5665.77, 0
-2356.03, 195.00, -5058.17, 0
-4021.22, 165.00, -5991.68, 0
-2145.44, 170.00, -6226.17, 0
-2424.72, 165.00, -6394.55, 0
375.28, 160.00, -5144.51, 0
-890.49, 156.44, -6735.57, 0
237.08, 140.00, -7263.15, 0
243.44, 145.00, -7081.91, 0
106.57, 160.00, -5349.75, 0
1119.88, 145.00, -6353.20, 0
-274.83, 160.00, -5976.38, 0
2221.17, 140.00, -6672.85, 0
74.71, 135.00, -7874.50, 0
1374.24, 140.00, -6762.27, 0
750.26, 140.00, -6790.62, 0
-5.32, 160.53, -5394.01, 0
296.75, 140.00, -7314.33, 0
577.58, 136.62, -7233.82, 0
-496.11, 160.00, -6426.11, 0
1177.85, 145.00, -6244.32, 0
245.40, 145.00, -6858.41, 0
-163.50, 165.00, -5420.05, 0
673.21, 140.00, -6778.36, 0
-367.69, 165.00, -5748.86, 0
1696.33, 140.37, -6637.89, 0
538.91, 134.06, -7420.53, 0
347.32, 115.27, -8727.19, 0
707.06, 135.00, -6928.07, 0
2126.86, 135.00, -6898.01, 0
-1164.81, 160.00, -6479.73, 0
736.80, 140.00, -6736.57, 0
104.20, 125.56, -8444.44, 0
-725.54, 170.00, -5882.97, 0
-877.69, 161.28, -6185.09, 0
2744.42, 110.00, -7623.98, 0
2030.38, 145.00, -6293.04, 0
3591.57, 125.00, -6930.40, 0
3105.07, 140.00, -5244.26, 0
2663.21, 145.00, -6140.07, 0
2228.89, 145.00, -6073.38, 0
1885.82, 150.00, -5068.82, 0
2523.82, 144.08, -6359.21, 0
2256.02, 145.00, -5539.09, 0
3233.34, 140.00, -5828.70, 0
2320.12, 130.00, -7229.40, 0
2392.57, 140.00, -6600.55, 0
2652.02, 124.80, -7332.52, 0
3200.86, 140.00, -6264.51, 0
3471.24, 140.00, -6049.89, 0
2249.75, 135.00, -6832.03, 0
3182.86, 140.00, -5529.40, 0
2553.69, 150.00, -4932.62, 0
3186.16, 110.13, -7398.72, 0
2290.71, 145.00, -6184.04, 0
2571.82, 145.00, -6052.99, 0
3058.13, 125.00, -7089.36, 0
2653.30, 129.67, -7182.30, 0
2389.33, 140.00, -6722.80, 0
2474.73, 140.00, -6433.96, 0
2068.98, 145.00, -6002.60, 0
3505.37, 140.00, -5778.62, 0
2837.96, 145.00, -4820.38, 0
1967.82, 115.00, -7842.81, 0
2604.30, 150.00, -4947.74, 0
2496.47, 150.00, -4369.71, 0
3646.75, 135.00, -5330.82, 0
2557.54, 145.00, -5843.81, 0
1661.98, 145.00, -5604.35, 0
2242.29, 140.00, -6441.02, 0
2545.67, 145.00, -5535.12, 0
2623.93, 140.00, -6605.30, 0
4109.20, 125.00, -6598.64, 0
1733.84, 150.00, -4864.94, 0
2963.69, 140.00, -5668.94, 0
2810.80, 140.00, -5272.12, 0
2576.63, 140.00, -6465.81, 0
2601.01, 150.00, -4158.91, 0
1797.44, 145.00, -5762.84, 0
3857.03, 135.00, -6120.45, 0
4058.86, 125.00, -6685.22, 0
4439.95, 131.00, -5361.49, 0
4133.62, 131.64, -6154.68, 0
3917.23, 130.00, -6470.54, 0
4020.33, 60.00, -7795.63, 0
3777.29, 47.27, -8584.65, 0
3991.45, 120.15, -6748.52, 0
3752.41, 60.00, -8047.13, 0
4000.53, 62.44, -7625.64, 0
3749.94, 45.00, -9144.64, 0
4006.16, 60.00, -7789.73, 0
4059.42, 65.00, -7345.70, 0
3120.35, 91.16, -7649.24, 0
3616.60, 120.00, -7096.40, 0
3613.49, 119.24, -7107.59, 0
3627.21, 45.00, -9166.27, 0
3026.63, 80.00, -7996.41, 0
3902.98, 59.37, -8056.32, 0
2315.66, 115.00, -7642.77, 0
3092.17, 68.76, -8070.22, 0
3985.48, 51.45, -8109.81, 0
3492.19, 55.78, -8557.02, 0
2556.75, 114.32, -7717.05, 0
3959.26, 97.98, -7060.10, 0
3861.12, 78.89, -7297.24, 0
2851.62, 75.00, -8339.75, 0
4302.85, 35.00, -8617.42, 0
3971.22, 45.00, -8963.42, 0
3470.32, 132.97, -6482.04, 0
3558.93, 130.00, -6673.75, 0
2829.73, 67.03, -8605.79, 0
3808.38, 45.00, -8592.70, 0
1060.98, 138.83, -6922.66, 0
220.74, 145.00, -7076.05, 0
1098.37, 130.00, -7321.46, 0
1251.47, 135.00, -7001.46, 0
1182.33, 115.00, -8216.53, 0
517.88, 140.00, -7145.71, 0
720.97, 140.00, -6636.86, 0
383.77, 141.62, -6998.47, 0
816.04, 130.00, -7394.26, 0
993.69, 120.00, -7955.22, 0
1134.02, 150.00, -6088.45, 0
-69.88, 145.00, -7260.99, 0
-633.71, 138.37, -8036.26, 0
150.19, 120.00, -8709.76, 0
2024.99, 145.00, -5801.84, 0
2782.29, 125.00, -7191.90, 0
1018.23, 135.00, -7065.87, 0
960.45, 124.01, -7659.93, 0
1889.05, 120.35, -7496.52, 0
1166.00, 96.33, -8786.69, 0
916.24, 140.00, -6736.53, 0
661.74, 139.77, -6852.29, 0
414.05, 140.00, -7247.85, 0
1221.19, 120.00, -7822.26, 0
2030.31, 135.00, -6800.21, 0
944.57, 125.00, -7648.11, 0
1013.00, 93.83, -9261.74, 0
1240.94, 105.00, -8484.62, 0
503.01, 140.00, -7197.93, 0
-328.45, 157.85, -6295.19, 0
2482.74, 145.00, -6226.09, 0
937.18, 140.00, -6866.92, 0
789.07, 116.66, -8394.37, 0
2110.70, 104.31, -8056.86, 0
959.62, 95.00, -9098.88, 0
1375.43, 140.00, -6919.55, 0
697.93, 104.95, -9050.48, 0
539.46, 115.00, -8789.78, 0
121.79, 140.65, -7143.50, 0
2699.91, 115.00, -7421.24, 0
1518.06, 135.00, -7140.32, 0
791.64, 140.00, -6877.41, 0
534.47, 135.00, -7315.53, 0
-107.36, 140.00, -7473.42, 0
-2849.87, 155.00, -7300.32, 0
-2951.69, 155.00, -7214.83, 0
-2073.46, 160.33, -6896.71, 0
-2771.99, 132.14, -8778.63, 0
-3072.03, 155.00, -6932.69, 0
-1808.63, 160.26, -6944.38, 0
-3622.17, 170.00, -5782.62, 0
-3029.30, 160.00, -6618.92, 0
-3277.58, 180.00, -5752.82, 0
-2812.14, 170.00, -6032.84, 0
-3007.49, 140.00, -8457.12, 0
-3273.56, 167.36, -6222.22, 0
-2705.05, 159.17, -7008.29, 0
-2894.66, 175.83, -5841.68, 0
-2114.44, 160.00, -6989.35, 0
-2585.37, 160.00, -6896.99, 0
-2910.83, 160.00, -6910.11, 0
-3230.96, 160.00, -6382.09, 0
-2746.45, 155.00, -7069.47, 0
-3039.63, 190.00, -4963.87, 0
-2805.23, 155.00, -7255.81, 0
-3066.51, 165.00, -6064.33, 0
-2174.99, 160.00, -7125.46, 0
-2867.33, 155.00, -7088.82, 0
-3277.08, 180.00, -5550.33, 0
-3050.74, 163.76, -6412.44, 0
-1338.26, 163.06, -6769.36, 0
-3102.47, 165.25, -6051.72, 0
-1994.31, 185.00, -5149.14, 0
-513.45, 165.00, -3627.22, 0
-28.36, 160.00, -4919.50, 0
-1412.75, 190.00, -4902.48, 0
-1893.86, 185.00, -5291.66, 0
60.62, 160.00, -5040.56, 0
-1237.78, 175.00, -5303.38, 0
-1310.85, 183.88, -4427.99, 0
-226.48, 165.00, -5388.72, 0
-584.20, 170.00, -5867.19, 0
-3.46, 165.00, -4083.31, 0
-974.09, 170.00, -3952.48, 0
-1425.83, 190.00, -4861.84, 0
-404.21, 160.00, -4574.19, 0
-1895.71, 180.00, -5714.37, 0
-1401.23, 190.00, -4898.82, 0
-1126.50, 160.79, -6365.58, 0
-1623.73, 195.00, -4712.04, 0
-1092.47, 170.13, -4698.73, 0
-1812.90, 195.00, -4736.82, 0
-1144.24, 172.00, -5879.98, 0
-1421.79, 191.63, -4833.75, 0
-2002.18, 180.44, -5445.64, 0
-462.97, 160.03, -4449.73, 0
-1241.94, 179.19, -4424.09, 0
-597.47, 170.00, -5862.35, 0
-1879.98, 195.00, -4767.40, 0
-798.16, 165.00, -4662.09, 0
-593.02, 170.00, -5064.78, 0
-650.56, 170.00, -5116.65, 0
-1418.86, 181.89, -5565.24, 0
-1640.37, 192.99, -4070.14, 0
-817.04, 165.00, -3461.24, 0
-2411.18, 195.00, -5050.69, 0
-1008.37, 174.64, -5303.64, 0
-991.18, 175.00, -4517.33, 0
-1272.59, 175.00, -4069.42, 0
-1256.83, 175.68, -4820.67, 0
-1562.02, 180.00, -5743.38, 0
536.25, 160.00, -5075.48, 0
-2435.12, 173.01, -5919.85, 0
-1043.99, 170.00, -4179.45, 0
88.23, 160.00, -5151.43, 0
-1130.77, 175.00, -5597.42, 0
342.19, 160.00, -4280.16, 0
-2397.20, 195.00, -4740.44, 0
-1534.79, 185.00, -5139.33, 0
-1124.48, 175.00, -4645.52, 0
-1684.14, 195.00, -4603.41, 0
-1333.85, 170.00, -6011.49, 0
1769.99, 155.00, -3662.18, 0
2088.19, 150.00, -4682.50, 0
1779.25, 155.00, -3589.77, 0
363.66, 160.00, -4218.63, 0
2504.21, 145.00, -5253.12, 0
2745.80, 145.42, -4402.90, 0
42.48, 160.00, -4884.48, 0
2143.55, 155.00, -3697.33, 0
1842.88, 155.00, -4147.77, 0
1541.33, 160.00, -2767.11, 0
1486.57, 155.00, -3207.79, 0
1740.35, 155.00, -3305.60, 0
2374.16, 150.00, -4810.12, 0
2099.78, 150.00, -4899.58, 0
3127.17, 145.00, -4642.64, 0
1325.55, 148.82, -6161.80, 0
1926.07, 150.00, -4902.93, 0
1893.45, 150.00, -4659.75, 0
2003.45, 155.00, -3193.08, 0
1865.27, 150.00, -4855.46, 0
476.00, 160.00, -4888.21, 0
1855.57, 152.98, -4470.23, 0
1778.46, 150.00, -5285.17, 0
2593.42, 147.18, -3715.21, 0
1816.05, 155.00, -4139.43, 0
1694.21, 155.00, -3377.42, 0
1259.03, 156.44, -3285.65, 0
3488.00, 140.00, -4726.19, 0
1775.43, 155.00, -4339.57, 0
2366.47, 150.00, -4420.43, 0
2171.64, 150.00, -4561.45, 0
2767.83, 145.00, -4460.96, 0
3701.16, 135.00, -4537.18, 0
2828.02, 145.00, -4645.34, 0
1765.65, 150.00, -5115.75, 0
2924.39, 140.00, -5163.83, 0
1664.11, 155.00, -4289.23, 0
2189.87, 145.00, -5329.98, 0
1515.13, 155.00, -3214.48, 0
1706.87, 155.00, -3787.72, 0
3972.56, 135.00, -4719.98, 0
3647.96, 135.20, -4780.22, 0
3678.73, 135.00, -5394.62, 0
4809.12, 104.09, -4066.81, 0
4575.44, 117.46, -4304.25, 0
4540.10, 122.73, -4897.58, 0
4363.16, 135.00, -4792.74, 0
4789.70, 106.03, -4225.83, 0
5034.24, 100.00, -4233.28, 0
5109.77, 95.00, -4042.74, 0
4691.04, 110.00, -4445.41, 0
4002.41, 140.00, -4216.44, 0
3661.39, 135.00, -5303.16, 0
4245.82, 125.00, -3461.28, 0
4062.85, 135.00, -4846.78, 0
3423.77, 140.00, -4991.73, 0
3668.17, 140.00, -4361.17, 0
3666.70, 135.00, -4937.54, 0
4238.71, 135.00, -5652.97, 0
4976.57, 100.00, -3831.25, 0
5027.93, 100.00, -4327.50, 0
3222.10, 145.00, -4602.38, 0
4244.03, 130.00, -3780.28, 0
3294.94, 145.00, -4670.16, 0
4623.27, 117.67, -3574.06, 0
2851.46, 145.00, -4775.52, 0
4565.33, 118.82, -4403.58, 0
4637.24, 115.10, -4738.27, 0
4292.99, 120.00, -3014.09, 0
3891.59, 135.00, -6273.84, 0
3662.97, 135.00, -5374.08, 0
4628.41, 115.00, -4261.26, 0
4109.73, 135.00, -5205.10, 0
4541.94, 121.61, -4881.77, 0
4216.22, 135.00, -5599.17, 0
8686.95, 30.00, -3583.16, 0
7521.95, 40.00, -2827.26, 0
8692.74, 35.00, -2976.30, 0
8497.78, 34.15, -3408.50, 0
8459.95, 35.00, -2269.99, 0
10280.53, 25.00, -1588.42, 0
10272.22, 27.78, -956.36, 0
9302.48, 40.00, -367.18, 0
9575.70, 40.00, -134.69, 0
10447.94, 20.00, -1802.26, 0
11041.27, 15.00, -2281.76, 0
7973.41, 45.00, -1740.55, 0
9442.59, 40.00, -430.99, 0
8131.51, 40.00, -2605.81, 0
8393.90, 40.00, -2006.44, 0
9419.56, 40.00, -272.22, 0
10235.07, 25.00, -1633.69, 0
9561.02, 40.00, -37.90, 0
10165.41, 28.46, -1200.52, 0
8126.44, 40.00, -1880.87, 0
9982.14, 15.00, -3269.59, 0
10854.74, 19.53, -1741.89, 0
8709.82, 35.00, -2154.81, 0
5718.01, 85.00, -2203.09, 0
5447.33, 97.66, -1523.43, 0
6520.46, 95.00, -1016.98, 0
5820.61, 82.36, -2776.37, 0
6179.35, 75.00, -2604.84, 0
7048.74, 50.13, -2092.03, 0
4557.71, 110.00, -1659.14, 0
6049.12, 105.00, -744.67, 0
6336.98, 85.00, -1689.62, 0
5733.25, 86.68, -2784.48, 0
5093.30, 115.00, -1111.01, 0
5737.15, 90.00, -1723.48, 0
6884.10, 60.21, -1697.88, 0
6078.65, 90.00, -1363.28, 0
5855.20, 85.00, -2287.37, 0
5893.60, 85.00, -2565.07, 0
5842.46, 90.00, -1850.27, 0
7640.42, 50.00, -1619.10, 0
5462.03, 95.00, -1767.09, 0
5947.54, 90.00, -1510.56, 0
5983.56, 105.00, -818.34, 0
5314.67, 95.00, -1628.41, 0
7047.52, 50.00, -2154.12, 0
6104.77, 85.00, -1595.07, 0
6387.45, 87.51, -1221.43, 0
6379.15, 82.09, -1355.08, 0
6951.19, 59.88, -1730.91, 0
5913.07, 85.89, -2191.07, 0
5591.86, 95.00, -1590.42, 0
4968.38, 125.00, -899.08, 0
6120.17, 80.00, -2247.09, 0
6891.44, 60.86, -1478.15, 0
5120.32, 100.00, -1432.79, 0
6146.74, 90.00, -1345.44, 0
7097.21, 55.00, -1406.00, 0
6050.34, 90.00, -1315.44, 0
4996.12, 95.39, -1663.44, 0
6749.74, 80.00, -1155.85, 0
5565.03, 90.00, -2446.80, 0
6038.60, 100.53, -1144.65, 0
6192.81, 85.00, -1428.89, 0
6749.61, 75.00, -1532.66, 0
5526.94, 95.00, -1616.02, 0
5552.21, 120.00, -735.64, 0
4775.92, 124.52, -1328.89, 0
5811.08, 90.00, -1860.57, 0
3563.58, 130.00, -2359.01, 0
3814.23, 129.41, -1558.33, 0
2786.99, 150.00, -2620.28, 0
2607.24, 200.00, -1414.78, 0
3255.56, 145.00, -2399.75, 0
2672.52, 150.00, -2249.94, 0
3603.23, 130.00, -1555.58, 0
3170.28, 145.00, -2467.73, 0
3934.00, 125.00, -1551.35, 0
2955.42, 150.00, -1918.53, 0
2257.62, 156.75, -2032.46, 0
3657.62, 125.00, -2205.35, 0
4195.20, 115.48, -1860.97, 0
3220.30, 138.97, -1660.30, 0
3106.00, 153.83, -1602.83, 0
2968.28, 148.36, -1751.91, 0
2779.59, 150.00, -2502.94, 0
2084.26, 169.80, -1825.99, 0
2147.25, 200.00, -1463.48, 0
4120.20, 121.98, -1530.23, 0
2865.01, 150.00, -2167.85, 0
2491.61, 152.56, -2074.43, 0
2512.57, 153.74, -3319.57, 0
2639.04, 181.57, -1592.13, 0
2884.43, 180.30, -1497.01, 0
2901.69, 150.00, -2650.11, 0
2126.43, 162.36, -1967.12, 0
2568.35, 150.00, -2553.03, 0
4016.80, 145.00, -1176.84, 0
4740.90, 115.00, -1571.50, 0
3324.90, 145.00, -2660.54, 0
1806.77, 160.00, -2367.54, 0
2586.88, 168.45, -1757.77, 0
-1601.38, 205.00, -888.28, 0
-2319.49, 215.00, 784.85, 0
-2665.88, 210.00, 592.77, 0
-2376.25, 215.00, 696.51, 0
-1964.88, 205.00, -282.34, 0
-1792.19, 205.00, -843.01, 0
-2443.65, 215.00, 1117.29, 0
-2037.57, 205.00, -336.66, 0
-2009.50, 225.00, 1231.26, 0
-2039.47, 205.00, -326.67, 0
-1718.69, 200.00, -1034.48, 0
-2293.67, 215.00, 578.38, 0
-1566.87, 200.00, -1301.65, 0
-1671.27, 205.00, 477.59, 0
-1785.99, 205.00, -826.62, 0
-1544.29, 190.00, -1767.77, 0
-2193.57, 205.00, -193.37, 0
-6347.56, 200.00, -2045.26, 0
-6453.61, 195.00, -2080.43, 0
-6310.39, 191.06, -2639.41, 0
-5843.05, 186.85, -3531.46, 0
-6732.15, 195.00, -2052.19, 0
-6534.04, 180.00, -3454.24, 0
-6356.37, 190.00, -2829.14, 0
-6569.68, 175.00, -3920.01, 0
-7194.92, 190.00, -2428.21, 0
-7053.85, 176.95, -3176.67, 0
-7353.55, 185.00, -2800.21, 0
-6101.70, 175.00, -4199.78, 0
-6729.57, 195.00, -2087.82, 0
-6735.75, 191.43, -2362.37, 0
-6500.36, 185.00, -3065.00, 0
-5475.57, 185.00, -3615.39, 0
-6024.50, 205.00, -1391.51, 0
-7090.46, 190.00, -2708.95, 0
-6962.37, 175.00, -3406.64, 0
-6671.23, 187.12, -2782.78, 0
-6402.21, 175.00, -3798.27, 0
-6345.25, 190.00, -2760.47, 0
-6819.91, 190.00, -2308.24, 0
-7463.81, 185.00, -2655.65, 0
-6605.81, 190.00, -2640.08, 0
-7333.83, 185.00, -2840.52, 0
-7107.20, 185.00, -2844.36, 0
-6111.40, 201.64, -2072.24, 0
-6269.80, 180.00, -3585.45, 0
-6890.71, 175.00, -3839.39, 0
-7504.07, 185.00, -2835.42, 0
-6076.31, 190.00, -3156.91, 0
-6727.54, 190.00, -2634.61, 0
-6554.19, 194.58, -2640.48, 0
-5529.97, 185.00, -3705.74, 0
-6257.54, 195.00, -2243.26, 0
-6978.73, 187.87, -2894.90, 0
-7045.38, 189.67, -2857.96, 0
-6490.97, 200.90, -1336.18, 0
-6631.32, 195.00, -2093.32, 0
-7287.98, 175.00, -3226.03, 0
-8306.33, 150.00, -5494.47, 0
-8921.18, 150.00, -5755.55, 0
-6562.50, 165.00, -4992.58, 0
-8616.86, 150.00, -5422.72, 0
-9154.31, 150.00, -5452.68, 0
-8005.99, 150.00, -5715.26, 0
-8116.85, 145.00, -7010.13, 0
-8430.29, 150.00, -5688.08, 0
-7181.19, 155.00, -5899.38, 0
-8188.57, 145.00, -6669.50, 0
-7989.92, 155.00, -5170.96, 0
-6705.28, 165.00, -4645.79, 0
-8267.78, 150.00, -5812.43, 0
-7784.79, 150.00, -6283.24, 0
-9140.92, 150.00, -5370.09, 0
-7559.89, 150.00, -6094.60, 0
-9096.15, 145.00, -5963.32, 0
-8018.27, 145.00, -7351.18, 0
-7423.81, 150.00, -6811.46, 0
-8963.47, 150.00, -5487.50, 0
-7699.77, 145.00, -7089.23, 0
-8341.71, 155.00, -4986.77, 0
-7533.10, 150.00, -6960.22, 0
-7905.76, 150.00, -6563.39, 0
-9334.02, 145.00, -5526.38, 0
-8849.20, 150.00, -5444.42, 0
-7905.48, 145.00, -7365.76, 0
-7936.80, 150.00, -6636.70, 0
-9101.29, 150.00, -4794.84, 0
-8271.15, 160.00, -4892.52, 0
-8924.99, 150.00, -5582.31, 0
-7159.08, 155.00, -6178.16, 0
-8087.87, 150.00, -6152.70, 0
-9015.78, 145.00, -6627.35, 0
-10264.37, 160.00, -2358.47, 0
-8470.50, 185.00, -918.75, 0
-8766.48, 160.00, -3974.08, 0
-9907.37, 165.00, -2483.11, 0
-8304.07, 185.00, -1672.57, 0
-9093.46, 173.66, -2219.96, 0
-7051.96, 190.00, -2293.29, 0
-8503.66, 175.00, -2874.30, 0
-8573.62, 180.00, -1306.92, 0
-8575.23, 180.00, -2243.93, 0
-8842.70, 175.00, -2498.35, 0
-9185.74, 177.36, -1990.67, 0
-9367.06, 165.00, -2517.83, 0
-9821.25, 160.00, -3211.57, 0
-8684.06, 175.00, -2834.35, 0
-9186.93, 165.00, -2965.87, 0
-8575.37, 175.00, -2713.39, 0
-8445.63, 175.00, -2950.22, 0
-8646.40, 175.00, -2700.45, 0
-8482.77, 180.00, -1788.88, 0
-8286.00, 181.40, -1876.59, 0
-8578.63, 160.00, -4214.15, 0
-6885.40, 195.00, -2058.82, 0
-9546.29, 165.00, -2415.85, 0
-8815.25, 176.92, -2315.53, 0
-6997.64, 180.00, -3146.83, 0
-8532.79, 180.00, -1455.88, 0
-8597.70, 176.37, -2438.58, 0
-7692.24, 170.00, -3421.74, 0
-8714.33, 165.00, -3036.12, 0
-7544.00, 185.00, -2638.16, 0
-9468.49, 165.00, -3311.85, 0
-8789.79, 160.00, -4163.87, 0
-8597.64, 175.00, -2552.11, 0
-7219.67, 175.00, -3221.84, 0
-8795.57, 165.44, -2860.06, 0
-7335.71, 185.00, -2576.56, 0
-9104.39, 160.00, -3473.86, 0
-8782.26, 180.00, -1396.67, 0
-8625.95, 160.00, -3446.78, 0
-8474.98, 175.00, -2868.76, 0
-8588.49, 160.75, -3342.53, 0
-9056.96, 175.00, 372.75, 0
-8976.98, 180.00, 545.45, 0
-8318.36, 185.00, 647.46, 0
-7867.17, 193.28, 511.60, 0
-7482.34, 195.00, 435.19, 0
-8358.53, 185.00, -173.07, 0
-8369.16, 180.00, -38.65, 0
-9291.50, 180.00, -1648.48, 0
-8458.39, 185.00, -812.48, 0
-9048.17, 175.18, 401.99, 0
-8629.64, 189.48, -555.21, 0
-8702.96, 180.00, 775.64, 0
-9753.28, 175.00, -705.05, 0
-8099.30, 194.25, -443.18, 0
-8572.51, 185.09, -400.92, 0
-8311.11, 185.00, -1167.24, 0
-8480.86, 181.91, -1439.03, 0
-8186.96, 185.00, 715.95, 0
-9583.12, 175.00, 834.21, 0
-8504.86, 185.00, -820.97, 0
-8931.45, 180.00, -2121.55, 0
-9148.07, 180.00, -729.27, 0
-8410.79, 185.00, -1423.87, 0
-8487.61, 180.00, 473.05, 0
-8642.04, 180.00, 694.17, 0
-7974.59, 180.00, 79.18, 0
-8139.74, 185.00, 482.35, 0
-8555.98, 185.00, -1086.19, 0
-8327.55, 185.00, -901.64, 0
-8721.42, 180.00, -1379.62, 0
-7564.24, 185.00, 95.97, 0
-8521.50, 190.00, -625.59, 0
-8587.23, 180.00, 308.39, 0
-8537.52, 185.00, -275.04, 0
-8824.64, 180.00, 226.43, 0
-8619.05, 180.00, 251.66, 0
-8203.60, 185.00, 1312.44, 0
-7592.45, 195.00, -653.76, 0
-9088.70, 175.00, 482.35, 0
-8664.79, 180.00, 784.08, 0
-9296.14, 180.00, -846.91, 0
-8514.31, 190.00, -596.91, 0
-8010.06, 195.00, -855.73, 0
-8559.75, 185.00, -759.88, 0
-8701.68, 180.00, 167.82, 0
-8426.27, 180.00, -1681.55, 0
-8223.62, 187.64, -346.48, 0
-8322.82, 190.00, -538.02, 0
-8228.09, 185.00, -72.56, 0
-9928.74, 137.13, 3091.43, 0
-7720.21, 187.86, 2091.61, 0
-9441.95, 150.00, 2851.18, 0
-7563.42, 178.66, 2937.03, 0
-10025.42, 135.00, 2999.41, 0
-9958.53, 135.00, 3090.12, 0
-9364.90, 150.00, 3069.27, 0
-9062.47, 150.00, 3386.99, 0
-8945.56, 166.76, 1663.14, 0
-8579.52, 165.00, 3384.53, 0
-7986.86, 175.00, 2891.41, 0
-10757.24, 130.36, 2346.41, 0
-9508.08, 154.19, 2519.44, 0
-8399.01, 170.00, 3042.57, 0
-9038.25, 150.00, 3383.20, 0
-9035.31, 155.00, 3006.63, 0
-9439.96, 145.00, 3311.47, 0
-9034.50, 160.00, 2841.50, 0
-9124.75, 165.00, 2143.01, 0
-9211.60, 135.00, 4561.20, 0
-9820.62, 142.10, 3041.61, 0
-8718.18, 150.00, 3819.83, 0
-7360.18, 190.00, 2667.15, 0
-9261.08, 145.00, 3621.14, 0
-7468.80, 185.41, 2095.93, 0
-8246.89, 185.00, 1427.80, 0
-9132.37, 164.02, 2159.84, 0
-9268.94, 145.00, 3398.27, 0
-8646.95, 160.30, 3325.80, 0
-7796.43, 175.00, 2716.30, 0
-9609.20, 150.00, 2452.49, 0
-7985.86, 184.06, 2109.41, 0
-9526.61, 145.00, 3633.47, 0
-8774.84, 155.00, 3067.71, 0
-8489.29, 165.00, 3222.68, 0
-9962.95, 135.00, 3575.82, 0
-8904.56, 149.54, 3973.17, 0
-8582.76, 166.72, 2422.81, 0
-8911.25, 160.00, 2464.27, 0
-7562.48, 170.00, 3540.32, 0
-8827.00, 150.00, 3803.53, 0
-8268.43, 170.00, 3089.18, 0
-9043.50, 150.00, 3423.30, 0
-8659.48, 165.00, 2220.01, 0
-9159.01, 159.10, 2757.32, 0
-9135.80, 147.46, 3289.62, 0
-7964.11, 175.00, 2772.51, 0
-10378.52, 135.00, 2672.54, 0
-8619.57, 163.04, 2801.14, 0
-7347.59, 187.56, 2474.38, 0
-8650.19, 129.96, 5482.00, 0
-10305.63, 84.44, 6205.94, 0
-7834.51, 140.00, 6213.17, 0
-8698.29, 125.00, 5219.33, 0
-8903.18, 120.00, 5586.12, 0
-8346.51, 150.00, 4660.30, 0
-9109.01, 120.00, 5330.84, 0
-9394.86, 107.98, 6370.20, 0
-6956.61, 140.00, 6105.51, 0
-9261.15, 110.00, 6238.05, 0
-7315.38, 140.00, 6104.23, 0
-9379.27, 105.00, 6529.53, 0
-9920.63, 85.00, 6431.46, 0
-9421.80, 110.00, 6257.36, 0
-9567.10, 90.00, 6643.96, 0
-9468.73, 106.62, 6333.81, 0
-9875.44, 97.46, 6065.54, 0
-8871.72, 120.00, 5397.31, 0
-9362.22, 110.00, 6185.49, 0
-8832.45, 120.00, 5780.96, 0
-7913.61, 131.28, 6337.17, 0
-10024.21, 62.58, 7222.85, 0
-7302.99, 145.00, 5860.58, 0
-9877.92, 95.00, 6223.47, 0
-9799.78, 85.02, 6500.69, 0
-7425.79, 145.00, 6093.23, 0
-9318.99, 93.82, 6692.80, 0
-9154.54, 110.00, 6370.28, 0
-7631.91, 140.00, 5977.24, 0
-9747.17, 100.00, 6340.93, 0
-9508.03, 110.00, 6214.73, 0
-8905.33, 120.00, 5093.40, 0
-5676.71, 165.00, 6874.78, 0
-6156.80, 127.81, 8615.06, 0
-6151.17, 153.08, 7159.59, 0
-5549.11, 169.14, 7208.62, 0
-5659.03, 165.00, 7141.17, 0
-4347.83, 180.00, 7250.33, 0
-6013.27, 162.35, 6414.89, 0
-5917.45, 130.00, 8758.23, 0
-5067.49, 175.00, 6733.12, 0
-5563.20, 165.00, 7036.60, 0
-6108.80, 159.12, 7081.76, 0
-5194.40, 175.00, 6309.33, 0
-5068.79, 175.00, 7166.24, 0
-6730.79, 140.00, 7070.15, 0
-6510.47, 150.00, 6513.62, 0
-5219.06, 173.09, 5964.34, 0
-5192.89, 172.30, 7276.99, 0
-5249.26, 175.00, 6642.68, 0
-4423.74, 180.00, 7052.42, 0
-6595.50, 150.00, 6342.04, 0
-5627.91, 165.00, 6779.71, 0
-6096.91, 155.31, 6309.88, 0
-6011.70, 170.00, 5598.80, 0
-6789.47, 151.66, 5683.41, 0
-5597.05, 165.00, 6947.09, 0
-6124.14, 150.00, 7372.57, 0
-5993.52, 164.43, 6505.73, 0
-6732.54, 141.75, 6851.28, 0
-5914.92, 165.00, 6392.89, 0
-6503.17, 135.00, 7515.84, 0
-5420.37, 165.00, 6218.42, 0
-6253.67, 150.00, 7095.66, 0
-1384.14, 175.00, 6215.11, 0
-870.74, 165.00, 6981.20, 0
-2165.19, 165.00, 7397.85, 0
-1092.08, 165.00, 7134.70, 0
-1530.62, 165.00, 7510.31, 0
-1717.41, 165.00, 7233.93, 0
-2425.03, 180.00, 6896.93, 0
-1284.99, 174.14, 6708.56, 0
-1688.09, 166.02, 6989.84, 0
-1386.12, 165.00, 6992.80, 0
-1170.46, 165.00, 7233.95, 0
